id,profile_url,name,first_name,company,profile_url.1,company_website,headline,about_snippet,location,industry,employee_count,quality_score,icp_score,icp_signal_type,signal_text,source,scrapin_profile_json,scrapin_fetched_at,posts_data,inferred_pain_points,msg_connection_note,msg_first_dm,msg_followup_day7,msg_followup_day14,msg_followup_day21,msg_followup_day28,pipeline_stage,enrichment_status,created_at,updated_at,msg_word_count_note,msg_word_count_dm
3bd8807c-641a-4f21-bb6b-2cbcaffe9eb2,https://www.linkedin.com/in/chris-pisarski,Chris Pisarski,Chris,Crustdata,https://www.linkedin.com/in/chris-pisarski,https://crustdata.com,,Real-time B2B data via simple APIs,Remote/Global,,20.0,,100,,Real-time B2B data via simple APIs,YC Fall 2024,,,,,"Chris, saw how Crustdata is scaling. What you're building at Crustdata looks interesting. Curious how you're managing product delivery?","Chris, spent time on Crustdata's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Chris, not trying to be pushy — just thinking about Crustdata's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Chris, one more thought: Crustdata is solving what you're building at Crustdata — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Chris, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Crustdata.","Chris, last note from me — leaving the door open whenever the timing works. Loved what you're building at Crustdata.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
d8cc8880-b2c0-450c-8ec5-879b96479588,https://www.linkedin.com/in/darraghmckay,Darragh Mc Kay,Darragh,Noloco,https://www.linkedin.com/in/darraghmckay,https://noloco.io,Founder/CEO at Noloco (YC S21),Flexible Business Apps for Modern Teams,United States,"Developer Tools, SaaS, No-code",15.0,,100,,"Flexible Business Apps for Modern Teams. Give your Ops teams the power to build the tools your business needs, with native data, logic, automation, and AI — without code",YC S21,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~15 people) with increasing coordination complexity","Darragh, saw how Noloco is scaling. What you're building at Noloco looks interesting. Curious how you're managing product delivery?","Darragh, spent time on Noloco's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Darragh, not trying to be pushy — just thinking about Noloco's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Darragh, one more thought: Noloco is solving what you're building at Noloco — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Darragh, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Noloco.","Darragh, last note from me — leaving the door open whenever the timing works. Loved what you're building at Noloco.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
0e0a511b-23b3-4ac1-a4f5-986ffecc8221,https://www.linkedin.com/in/abhilash-chowdhary,Abhilash Chowdhary,Abhilash,Crustdata,https://www.linkedin.com/in/abhilash-chowdhary,https://crustdata.com,,Real-time B2B data via simple APIs,Remote/Global,,20.0,,100,,Real-time B2B data via simple APIs,YC Fall 2024,,,,,"Abhilash, saw how Crustdata is scaling. What you're building at Crustdata looks interesting. Curious how you're managing product delivery?","Abhilash, spent time on Crustdata's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Abhilash, not trying to be pushy — just thinking about Crustdata's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Abhilash, one more thought: Crustdata is solving what you're building at Crustdata — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Abhilash, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Crustdata.","Abhilash, last note from me — leaving the door open whenever the timing works. Loved what you're building at Crustdata.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
d5fa7963-17fd-4186-93c5-fd73d70466d7,https://www.linkedin.com/in/shashij-gupta-671aa614a,Shashij Gupta,Shashij,Cekura,https://www.linkedin.com/in/shashij-gupta-671aa614a,https://www.cekura.ai/,,Voice AI and Chat AI agents: Testing and Observability,United States,"Developer Tools, SaaS, B2B",15.0,,100,,Voice AI and Chat AI agents: Testing and Observability,YC Fall 2024,,,,,"Shashij, saw how Cekura is scaling. What you're building at Cekura looks interesting. Curious how you're managing product delivery?","Shashij, spent time on Cekura's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Shashij, not trying to be pushy — just thinking about Cekura's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Shashij, one more thought: Cekura is solving what you're building at Cekura — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Shashij, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Cekura.","Shashij, last note from me — leaving the door open whenever the timing works. Loved what you're building at Cekura.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
ee55f187-0feb-4a29-af3a-3088540172f0,https://www.linkedin.com/in/tarush-agarwal-b14851160,Tarush Agarwal,Tarush,Cekura,https://www.linkedin.com/in/tarush-agarwal-b14851160,https://www.cekura.ai/,,Voice AI and Chat AI agents: Testing and Observability,United States,"Developer Tools, SaaS, B2B",15.0,,100,,Voice AI and Chat AI agents: Testing and Observability,YC Fall 2024,,,,,"Tarush, saw how Cekura is scaling. What you're building at Cekura looks interesting. Curious how you're managing product delivery?","Tarush, spent time on Cekura's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Tarush, not trying to be pushy — just thinking about Cekura's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Tarush, one more thought: Cekura is solving what you're building at Cekura — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Tarush, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Cekura.","Tarush, last note from me — leaving the door open whenever the timing works. Loved what you're building at Cekura.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
41cc892f-a664-4f8d-b9bf-d24dbbad02be,https://www.linkedin.com/in/rohit-vaish,Rohit Vaish,Rohit,Saturn,https://www.linkedin.com/in/rohit-vaish,https://www.SaturnOS.com,,Compliance and back office workflows for Wealth Managers.,United Kingdom,"Fintech, Generative AI, B2B",18.0,,100,,Compliance and back office workflows for Wealth Managers.,YC Summer 2024,,,,,"Rohit, saw how Saturn is scaling. What you're building at Saturn looks interesting. Curious how you're managing product delivery?","Rohit, spent time on Saturn's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Rohit, not trying to be pushy — just thinking about Saturn's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Rohit, one more thought: Saturn is solving what you're building at Saturn — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Rohit, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Saturn.","Rohit, last note from me — leaving the door open whenever the timing works. Loved what you're building at Saturn.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
a0a3a134-58b4-478c-89f5-5c75d4334a15,https://www.linkedin.com/in/selin-kocalar,Selin Kocalar,Selin,Delve,https://www.linkedin.com/in/selin-kocalar,https://delve.co/?utm_source=yc&utm_medium=bio&utm_campaign=delve,,AI that makes compliance effortless,United States,"SaaS, B2B, Compliance",33.0,,100,,AI that makes compliance effortless,YC Winter 2024,,,,,"Selin, saw how Delve is scaling. What you're building at Delve looks interesting. Curious how you're managing product delivery?","Selin, spent time on Delve's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Selin, not trying to be pushy — just thinking about Delve's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Selin, one more thought: Delve is solving what you're building at Delve — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Selin, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Delve.","Selin, last note from me — leaving the door open whenever the timing works. Loved what you're building at Delve.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
dd37e3f3-e024-442b-a5d4-3992ce142dff,https://www.linkedin.com/in/karun-kaushik,Karun Kaushik,Karun,Delve,https://www.linkedin.com/in/karun-kaushik,https://delve.co/?utm_source=yc&utm_medium=bio&utm_campaign=delve,,AI that makes compliance effortless,United States,"SaaS, B2B, Compliance",33.0,,100,,AI that makes compliance effortless,YC Winter 2024,,,,,"Karun, saw how Delve is scaling. What you're building at Delve looks interesting. Curious how you're managing product delivery?","Karun, spent time on Delve's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Karun, not trying to be pushy — just thinking about Delve's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Karun, one more thought: Delve is solving what you're building at Delve — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Karun, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Delve.","Karun, last note from me — leaving the door open whenever the timing works. Loved what you're building at Delve.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
7b851ef6-afa7-4195-8782-46b960707c92,https://www.linkedin.com/in/max-brodeur-urbas-1a4b25172,Max Brodeur Urbas,Max,Gumloop,https://www.linkedin.com/in/max-brodeur-urbas-1a4b25172,https://www.gumloop.com/,,A no-code platform for automating workflows with AI,United States,,15.0,,100,,A no-code platform for automating workflows with AI,YC Winter 2024,,,,,"Max, saw how Gumloop is scaling. What you're building at Gumloop looks interesting. Curious how you're managing product delivery?","Max, spent time on Gumloop's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Max, not trying to be pushy — just thinking about Gumloop's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Max, one more thought: Gumloop is solving what you're building at Gumloop — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Max, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Gumloop.","Max, last note from me — leaving the door open whenever the timing works. Loved what you're building at Gumloop.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
bcf4f922-69a1-44a3-8694-10e1fc9a00d7,https://www.linkedin.com/in/shivam-agrawal,Shivam Agrawal,Shivam,QualGent,https://www.linkedin.com/in/shivam-agrawal,https://qualgent.link/qualgent,Co-Founder @ QualGent,AI Mobile App Quality Assurance Tester,United States,"Artificial Intelligence, B2B, AI",,,100,,YC Spring 2025 company — AI Mobile App Quality Assurance Tester,YC Spring 2025,,,,"No dedicated PM — Shivam is managing product + engineering + ops | Engineers pulled into product decisions, slowing shipping velocity | Roadmap priorities unclear — features chosen by whoever shouts loudest","Shivam, saw how QualGent is scaling. What you're building at QualGent looks interesting. Curious how you're managing product delivery?","Shivam, spent time on QualGent's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Shivam, not trying to be pushy — just thinking about QualGent's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Shivam, one more thought: QualGent is solving what you're building at QualGent — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Shivam, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for QualGent.","Shivam, last note from me — leaving the door open whenever the timing works. Loved what you're building at QualGent.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
e3961283-7141-4369-9e65-00b2dbea8455,https://www.linkedin.com/in/arya-marwaha,Arya Marwaha,Arya,Contrario,https://www.linkedin.com/in/arya-marwaha,https://contrario.ai,Co-Founder @ Contrario,Fill critical roles faster with AI-empowered recruiters,United States,"SaaS, Recruiting, AI",,,100,,YC Winter 2025 company — Fill critical roles faster with AI-empowered recruiters,YC Winter 2025,,,,"No dedicated PM — Arya is managing product + engineering + ops | Engineers pulled into product decisions, slowing shipping velocity | Roadmap priorities unclear — features chosen by whoever shouts loudest","Arya, saw how Contrario is scaling. What you're building at Contrario looks interesting. Curious how you're managing product delivery?","Arya, spent time on Contrario's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Arya, not trying to be pushy — just thinking about Contrario's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Arya, one more thought: Contrario is solving what you're building at Contrario — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Arya, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Contrario.","Arya, last note from me — leaving the door open whenever the timing works. Loved what you're building at Contrario.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
c47cd0c9-11e2-419b-a4a5-888a89f04822,https://www.linkedin.com/in/laduramvishnoi,Laduram Vishnoi,Laduram,Middleware,https://www.linkedin.com/in/laduramvishnoi,https://www.middleware.io,Founder/CEO at Middleware (YC W23),AI-based full stack observability platform,United States,"SaaS, AI",40.0,,100,,AI-based full stack observability platform. Middleware is a full-stack cloud observability platform,YC W23,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~40 people) with increasing coordination complexity","Laduram, saw how Middleware is scaling. What you're building at Middleware looks interesting. Curious how you're managing product delivery?","Laduram, spent time on Middleware's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Laduram, not trying to be pushy — just thinking about Middleware's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Laduram, one more thought: Middleware is solving what you're building at Middleware — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Laduram, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Middleware.","Laduram, last note from me — leaving the door open whenever the timing works. Loved what you're building at Middleware.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
5f4f8a96-e3c8-46ec-a9e8-531888f085f8,https://www.linkedin.com/in/chrobilliard,Christophe Robilliard,Christophe,Kashin,https://www.linkedin.com/in/chrobilliard,https://kashin.app/,Founder/CEO at Kashin (YC S22),Credit for the emerging economy in Latam,United States,Fintech,45.0,,100,,Credit for the emerging economy in Latam. Credit for the emerging economy in Latam,YC S22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~45 people) with increasing coordination complexity","Christophe, saw how Kashin is scaling. What you're building at Kashin looks interesting. Curious how you're managing product delivery?","Christophe, spent time on Kashin's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Christophe, not trying to be pushy — just thinking about Kashin's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Christophe, one more thought: Kashin is solving what you're building at Kashin — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Christophe, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Kashin.","Christophe, last note from me — leaving the door open whenever the timing works. Loved what you're building at Kashin.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
eed1291e-ac6f-485a-ae75-55671f4b749f,https://www.linkedin.com/in/mmv1,Marius Montmany,Marius,REVER,https://www.linkedin.com/in/mmv1,https://itsrever.com/,Founder/CEO at REVER (YC S22),Changing the way people buy by giving superpowers to shoppers,United States,"Fintech, SaaS, B2B",35.0,,100,,"Changing the way people buy by giving superpowers to shoppers. We receive any product in 24h anywhere on the planet, but",YC S22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~35 people) with increasing coordination complexity","Marius, saw how REVER is scaling. What you're building at REVER looks interesting. Curious how you're managing product delivery?","Marius, spent time on REVER's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Marius, not trying to be pushy — just thinking about REVER's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Marius, one more thought: REVER is solving what you're building at REVER — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Marius, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for REVER.","Marius, last note from me — leaving the door open whenever the timing works. Loved what you're building at REVER.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
524358d9-4f03-4bde-bed4-bd2da42c15a6,https://www.linkedin.com/in/alexander-kuebel-8b8351180,Alexander Kübel,Alexander,Kombo,https://www.linkedin.com/in/alexander-kuebel-8b8351180,https://kombo.dev,Founder/CEO at Kombo (YC S22),"Unified API for HR, payroll and recruiting software",United States,Technology,20.0,,100,,"Unified API for HR, payroll and recruiting software. Kombo makes it easy for software companies to offer integrations with HR software",YC S22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~20 people) with increasing coordination complexity","Alexander, saw how Kombo is scaling. What you're building at Kombo looks interesting. Curious how you're managing product delivery?","Alexander, spent time on Kombo's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Alexander, not trying to be pushy — just thinking about Kombo's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Alexander, one more thought: Kombo is solving what you're building at Kombo — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Alexander, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Kombo.","Alexander, last note from me — leaving the door open whenever the timing works. Loved what you're building at Kombo.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
49530d2c-5b6a-4816-a348-379d995a84a0,https://www.linkedin.com/in/anjie-l-b2715810b,Anjie Liu,Anjie,Kiwi Biosciences,https://www.linkedin.com/in/anjie-l-b2715810b,https://www.fodzyme.com,Founder/CEO at Kiwi Biosciences (YC S21),Patent-pending enzymes to break down common dietary triggers,United States,Technology,10.0,,100,,Patent-pending enzymes to break down common dietary triggers. Kiwi Biosciences can help 18M Americans suffering from Irritable Bowel Syndrome (IBS) enjoy a normal meal without running to the bathroom two hours later,YC S21,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~10 people) with increasing coordination complexity","Anjie, saw how Kiwi Biosciences is scaling. What you're building at Kiwi Biosciences looks interesting. Curious how you're managing product delivery?","Anjie, spent time on Kiwi Biosciences's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Anjie, not trying to be pushy — just thinking about Kiwi Biosciences's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Anjie, one more thought: Kiwi Biosciences is solving what you're building at Kiwi Biosciences — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Anjie, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Kiwi Biosciences.","Anjie, last note from me — leaving the door open whenever the timing works. Loved what you're building at Kiwi Biosciences.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,21,37
4a7dbe94-9704-4f36-aa52-10dc6cf3af4e,https://www.linkedin.com/in/tfriehe,Torben Friehe,Torben,Wingback,https://www.linkedin.com/in/tfriehe,https://www.wingback.com/,Founder/CEO at Wingback (YC W22),Wingback provides tools and APIs for SaaS pricing and packaging.,United States,"Fintech, SaaS, API",12.0,,100,,Wingback provides tools and APIs for SaaS pricing and packaging.. Wingback provides tools and APIs for SaaS pricing and packaging,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~12 people) with increasing coordination complexity","Torben, saw how Wingback is scaling. What you're building at Wingback looks interesting. Curious how you're managing product delivery?","Torben, spent time on Wingback's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Torben, not trying to be pushy — just thinking about Wingback's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Torben, one more thought: Wingback is solving what you're building at Wingback — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Torben, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Wingback.","Torben, last note from me — leaving the door open whenever the timing works. Loved what you're building at Wingback.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,19,36
7edd3ebb-6ccf-4c45-aa1f-80d5b8016a86,https://www.linkedin.com/in/saifnk,Saif Khawaja,Saif,Shinkei Systems,https://www.linkedin.com/in/saifnk,http://www.shinkei.systems,Founder/CEO at Shinkei Systems (YC W22),"Robots for longer-lasting, better-tasting fish at scale.",United States,Technology,28.0,,100,,"Robots for longer-lasting, better-tasting fish at scale.. 1",YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~28 people) with increasing coordination complexity","Saif, saw how Shinkei Systems is scaling. What you're building at Shinkei Systems looks interesting. Curious how you're managing product delivery?","Saif, spent time on Shinkei Systems's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Saif, not trying to be pushy — just thinking about Shinkei Systems's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Saif, one more thought: Shinkei Systems is solving what you're building at Shinkei Systems — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Saif, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Shinkei Systems.","Saif, last note from me — leaving the door open whenever the timing works. Loved what you're building at Shinkei Systems.",Found,migrated,2026-03-11 17:25:20.393048+00:00,2026-03-11 17:25:20.393048+00:00,21,37
a02bb56a-9a5b-42ab-8dd0-dae87c5ec150,https://www.linkedin.com/in/stevenhenderson,Steven Henderson,Steven,Fleetzero,https://www.linkedin.com/in/stevenhenderson,https://www.fleetzero.com,Founder/CEO at Fleetzero (YC W22),Making all ships robots.,United States,Technology,40.0,,100,,Making all ships robots. . Fleetzero builds electric and hybrid propulsion systems for large ships and is developing unmanned cargo vessels,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Engineering team being pulled into product decisions instead of shipping | Growing team (~40 people) with increasing coordination complexity","Steven, saw how Fleetzero is scaling. What you're building at Fleetzero looks interesting. Curious how you're managing keeping engineers focused on building?","Steven, spent time on Fleetzero's product — genuinely interesting problem space. How are you currently handling keeping engineers focused on building as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Steven, not trying to be pushy — just thinking about Fleetzero's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Steven, one more thought: Fleetzero is solving what you're building at Fleetzero — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Steven, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Fleetzero.","Steven, last note from me — leaving the door open whenever the timing works. Loved what you're building at Fleetzero.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,22,39
3d705d77-1307-431b-9910-ac65dabfb9fe,https://www.linkedin.com/in/johnnywolff,Johnny Wolff,Johnny,HomeRoom,https://www.linkedin.com/in/johnnywolff,https://livehomeroom.com/,Founder/CEO at HomeRoom (YC W22),We Rent Your Property by the Room.  You earn 50% more Rent.,United States,"Machine Learning, Proptech",25.0,,100,,We Rent Your Property by the Room.  You earn 50% more Rent.. Homeroom helps investors provide affordable housing while making a 22% ROI,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~25 people) with increasing coordination complexity","Johnny, saw how HomeRoom is scaling. What you're building at HomeRoom looks interesting. Curious how you're managing product delivery?","Johnny, spent time on HomeRoom's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Johnny, not trying to be pushy — just thinking about HomeRoom's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Johnny, one more thought: HomeRoom is solving what you're building at HomeRoom — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Johnny, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for HomeRoom.","Johnny, last note from me — leaving the door open whenever the timing works. Loved what you're building at HomeRoom.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
6b5c0b55-5ba2-4078-8f1b-91ef8830b812,https://www.linkedin.com/in/adeelr,Adeel Raza,Adeel,Unlayer,https://www.linkedin.com/in/adeelr,https://unlayer.com,Founder/CEO at Unlayer (YC W22),Unlayer makes embeddable email and web editing software.,United States,"Developer Tools, SaaS",35.0,,100,,Unlayer makes embeddable email and web editing software.. Unlayer makes embeddable email and web editing software,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~35 people) with increasing coordination complexity","Adeel, saw how Unlayer is scaling. What you're building at Unlayer looks interesting. Curious how you're managing product delivery?","Adeel, spent time on Unlayer's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","Adeel, not trying to be pushy — just thinking about Unlayer's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","Adeel, one more thought: Unlayer is solving what you're building at Unlayer — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","Adeel, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Unlayer.","Adeel, last note from me — leaving the door open whenever the timing works. Loved what you're building at Unlayer.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,19,36
c235f86a-1d2f-4dec-9589-8e76f2f2af98,https://www.linkedin.com/in/dave-ortega,David Ortega,David,Phase Biolabs,https://www.linkedin.com/in/dave-ortega,https://www.phasebiolabs.com/,Founder/CEO at Phase Biolabs (YC W22),We make carbon negative chemicals from CO2 using fermentation,United States,Technology,10.0,,100,,We make carbon negative chemicals from CO2 using fermentation. Phase Biolabs makes carbon negative solvents and electro-fuels from carbon dioxide (CO2) using fermentation,YC W22,,,,"Founder/CEO likely juggling product decisions, hiring, and operations without a PM | Growing team (~10 people) with increasing coordination complexity","David, saw how Phase Biolabs is scaling. What you're building at Phase Biolabs looks interesting. Curious how you're managing product delivery?","David, spent time on Phase Biolabs's product — genuinely interesting problem space. How are you currently handling product delivery as the team scales? Happy to share what fractional PM support looks like — no full-time hire needed.","David, not trying to be pushy — just thinking about Phase Biolabs's roadmap. What does your current delivery process look like? Happy to share what's worked for similar-stage teams without any commitment.","David, one more thought: Phase Biolabs is solving what you're building at Phase Biolabs — that kind of product velocity needs tight PM support. Would a quick 15-min call make sense?","David, if the timing isn't right for fractional PM support, no worries at all — would you know another founder in a similar situation? Either way, rooting for Phase Biolabs.","David, last note from me — leaving the door open whenever the timing works. Loved what you're building at Phase Biolabs.",Found,migrated,2026-03-11 17:25:29.402718+00:00,2026-03-11 17:25:29.402718+00:00,21,37
